"Polycyclic aromatic hydrocarbons (PAHs)" "Benzo(a)pyrene" "Naphthalene" "Fluoranthene" "Anthracene" "Pyrene" "Chrysene" "Phenanthrene" "Polychlorinated biphenyls (PCBs)" "PCB-126" "PCB-153" "PCB-180" "PCB-209" "Dichlorodiphenyltrichloroethane (DDT)" "Dichlorodiphenyldichloroethylene (DDE)" "Glyphosate" "Atrazine" "Lindane" "Aldrin" "Dieldrin" "Volatile organic compounds (VOCs)" "Benzene" "Toluene" "Xylene" "Ethylbenzene" "Formaldehyde" "Trichloroethylene (TCE)" "Perchloroethylene (PCE)" "Dichloromethane" "Dichloroethene" "Perfluorooctanoic acid (PFOA)" "Perfluorooctane sulfonate (PFOS)" "Nitrogen (N)" "Phosphorus (P)" "Potassium (K)" "Ammonia (NH3)" "Nitrates" "Phosphates" "Uranium (U)" "Radon (Rn)" "Cesium-137 (Cs-137)" "Benzene hexachloride (BHC)" "Hexachlorobenzene (HCB)" "Chlordane" "Heptachlor" "Endosulfan" "Methoxychlor" "Pentachlorophenol" "2,4-Dichlorophenoxyacetic acid (2,4-D)" "Aldicarb" "Carbaryl" "Imidacloprid" "Chlorpyrifos" "Diazinon" "Parathion" "N-Methyl-2-pyrrolidone (NMP)" "Trichloroethane" "Trichloroethene" "Methyl tert-butyl ether (MTBE)" "Perfluorohexane sulfonate (PFHxS)" "Perfluorononanoic acid (PFNA)" "Perfluorodecanoic acid (PFDA)" "Perfluoroundecanoic acid (PFUnDA)" "Perfluorododecanoic acid (PFDoDA)" "Aldicarb sulfone" "Aldicarb sulfoxide" "Carbendazim" "Fipronil" "Fenitrothion" "Chlorfenapyr" "Ethylene glycol" "Butyl benzyl phthalate (BBP)" "Diethyl phthalate (DEP)" "Dimethyl phthalate (DMP)" "Di-n-octyl phthalate (DNOP)" "Di-n-butyl phthalate (DBP)" "Bisphenol A (BPA)" "Triclosan" "Methylmercury" "Cadmium chloride" "Cadmium sulfate" "Cadmium oxide" "Hexavalent chromium (Cr6+)" "Sodium chromate" "Potassium chromate" "Arsenic trioxide" "Arsenic pentoxide" "Nickel sulfate" "Nickel chloride" "Zinc sulfat"
"Methylmercury" 0.302929594705727 1.40860284678199 1.18215900782964 0.107365693334991 1.31585391932778 1.46931580533845 0.26536106444704 1.17072691902098 0.131149393026693 0.234448135016297 0.950432354002102 0.239465523603989 0.513274308953128 1.08159914138353 1.44227325399352 0.0924219096884769 1.03777045029249 0.432217545043071 0.307269254724956 1.27485107293048 0.451325480295327 0.291618505505368 0.750781717006266 0.637448888611557 0.264852615404117 1.33519307488654 1.17350926677977 0.281904481276508 1.29364700926262 0.622541568180656 0.0936863951094017 1.00913075340923 0.861853283162949 0.42511230115982 1.06488676397707 1.03594911466537 0.194927691106993 1.07473133368055 0.967337399288972 0.157481571519769 1.04647794979624 0.623195961560928 0.208610528175628 0.769728204546232 1.10231613125281 0.373966585912683 0.987042638177486 0.914454737059368 0.274415167467436 1.08240136666989 0.773234228809984 0.184525745001514 0.936719058901526 0.953425766628974 0.38738627219944 1.1667702621627 0.918898192288338 0.396492029021169 0.899022275139817 1.00375494618215 0.2892759588548 0.862562773681524 0.605424828072024 0.287404745897237 0.853222032472288 1.08696220543455 0.514603164453965 0.849941298607913 1.09371073019998 0.243143170285769 1.32274290526192 1.01695985745695 0.161933283870094 1.13244670958625 0.896312473535039 0.432764609476665 0.800978934218783 0.991607277031278 0 0.87984675645551 0.805056394842985 0.255931543649037 0.690122376976901 0.788309452256308 0.0696992822562539 1.1419539068446 0.817750783331382 0.197921208464836 0.921659053309839 0.976679195002306
"Cadmium chloride" 0.805760733717761 0.182941249923361 1.15169729387524 1.33302729019362 0.474244461247441 1.36929272646752 0.966673130220619 0.0549346778376484 1.09451220383194 1.46010973187493 0.352475345351945 0.986196073254643 1.14527918631074 0.312392216903856 1.31469494104347 0.906724741792707 0.187891146566145 0.793444051815562 0.856741006137126 0.0491894760718447 0.774336116563305 0.792174037935396 0.284341988203635 0.588212708247075 1.49051421226275 0.109531478027912 1.14837830265273 1.14060620444653 0.0679854124039847 0.603120028677976 0.966700712667338 0.169085157475019 0.879985471807453 1.19031225717392 0.195465581146984 0.976908800642111 0.687790450368961 0.251376492619537 0.749164964692042 0.845262285983802 0.215162070491416 0.758449409932617 0.83535323610804 0.182654377404132 0.825819351115629 0.994865550561913 0.219782661122445 0.934209752462026 0.638944483813315 0.202556311438307 0.732427893623191 1.00419489350929 0.249203580389567 0.793253057474157 1.07166296553854 0.379635030719535 0.956077277091364 1.23497765028183 0.271926521507621 1.00848529503821 1.11794256387458 0.137483589196884 0.735036852515244 1.09093412333011 0.0459809072526233 1.06460146535692 1.33754241454927 0.256039871813766 1.01782515347322 0.995072052970937 0.497940576402321 1.01298502358508 0.767703240779154 0.358863372256172 0.674048446490302 1.0603484126797 0.246927711308367 0.876195036353491 0.87984675645551 0 0.93822961485196 1.07563071899434 0.33128470655897 0.779549179561906 0.813826665852041 0.311844511629258 0.849172167652401 1.04615453896352 0.257264780753557 0.951142017312776
"Cadmium sulfate" 0.502290314934631 1.16090166867104 0.37794385474478 0.355066871445947 1.11494370517316 0.665008810408154 0.602191448956358 0.923025740910028 0.116551785084263 0.482149313127253 0.695268452696756 0.0082356545069673 0.529108345333455 0.88385508488251 0.641297298720716 0.732870912105045 0.790069272181532 0.184516366932115 0.502702287708423 1.02714989481952 0.203624302184371 0.514747031989586 0.65412338840423 0.389747710500601 0.512553793515073 1.08749189677559 0.369093400559733 0.838459696367392 1.04594583115166 0.3748403900697 0.874481458164195 1.10559237860164 0.114241165353445 1.21981575838188 1.01218103770283 0.255293242262727 0.781827348651023 0.943286922989361 0.346043129765221 0.64824623064821 1.15125517567288 0.219022453817204 0.971091875783511 0.98785787826605 0.44058376169399 1.16923638927317 0.852375221590668 0.13080379944657 0.85728491197982 1.07440071192079 0.213714103345574 0.984052332596412 1.15682423963165 0.290926265562972 1.19201261621776 1.3172070943365 0.124348238507587 1.15014523542445 1.15388466118319 0.204781110619062 1.06937206197287 1.03324716483475 0.245934968582897 1.08116444238563 0.892255222906212 0.286036257897673 1.2666496071991 1.11236699122531 0.307929210096003 1.04817239610874 1.41911194781249 0.218698042811143 0.662242733033677 1.29707815792478 0.349578524533905 1.2334171632978 1.0697409983995 0.264662206513648 0.805056394842985 0.93822961485196 0 1.0463517401856 0.610547196086674 0.168965683038138 0.802558199608946 1.24260650439569 0.108444460930412 0.979537218240507 1.15543753178262 0.196089982181369
"Cadmium oxide" 0.549726222042621 1.61555563356322 1.42427529044691 0.0995870934462354 1.53199281568201 1.71119162470041 0.460501714385544 1.37767970580221 0.338102179807919 0.0274953482350711 1.18962171927359 0.446418310385215 0.67111725486918 1.30734077020862 1.68697431095268 0.313869186793415 1.24472323707371 0.639170331824297 0.543672543217071 1.4818038597117 0.658278267076553 0.540860422632633 0.985280645961621 0.844401675392783 0.0578998286228908 1.54214586166777 1.41538014266253 0.312255385305135 1.50059979604384 0.829494354961882 0.172729592693663 1.18451559361106 1.11059708887446 0.173468890986541 1.26803636318036 1.28442251458645 0.402860064133061 1.29094722735694 1.22309658503842 0.402602075747701 1.21675416438038 0.874869055620525 0.248931606207596 0.939122716801226 1.35806080522618 0.234311740871318 1.20898249826649 1.16107411875585 0.43671321761301 1.27560507355845 1.02776581379344 0.075827392250723 1.08564844031684 1.20829281264282 0.191671228560623 1.31599457651992 1.16390037519574 0.159347283739945 1.04139756401395 1.24834942001646 0.0425163179477164 1.03340274601767 0.858338946809177 0.035699603989711 1.05562889525234 1.33115034630294 0.268066790256078 0.995703503481803 1.34182550566057 0.101496184211121 1.47677244080928 1.26183879889121 0.417732016101094 1.28019791887962 1.15223291853605 0.256620824649283 0.951027830574299 1.24428954389816 0.255931543649037 1.07563071899434 1.0463517401856 0 0.928218590727464 1.04118677582361 0.294056511063864 1.30611516328338 1.06728464598955 0.0679611301353363 1.06806491497812 1.22455501510661
"Hexavalent chromium (Cr6+)" 0.526610282309904 0.563364059194193 0.859887109929812 0.952604480922791 0.647935663361828 1.10481282781304 0.699700056870531 0.325488131433183 0.714089394561108 1.0796869226041 0.261412318124916 0.605773263983812 0.842603619787371 0.401880523373336 1.05578775182254 0.686604551079928 0.192531662704687 0.41302124254473 0.574972883377585 0.429612285342676 0.393913307292473 0.51710604481283 0.0663348004430236 0.207789898976244 1.11009140299192 0.489954287298743 0.855207483209056 0.909752099226149 0.448408221674816 0.222697219407145 0.783690934809538 0.500296101059019 0.562173667823777 1.07504897698949 0.447025397474954 0.681011570198743 0.527654320142271 0.416824068036411 0.477093067826916 0.606462233474629 0.546355161594244 0.427421920615688 0.724502536165983 0.388351620881237 0.585250966996094 0.920819918863875 0.319801118470834 0.619760737602429 0.528565829935925 0.495028356915502 0.411704126835583 0.852433371224922 0.547925310865092 0.507399018239552 0.98226358728372 0.710706540385225 0.640221597327766 1.08146364653935 0.549150492699628 0.701340167990566 0.967551327406751 0.423697083061619 0.404451385569935 0.952295829215886 0.285791139000968 0.766233441295514 1.19593312051607 0.511398041377279 0.728818747275319 0.870713322682781 0.825031047780113 0.707774559790904 0.543595341632813 0.688703136577451 0.39255700941627 0.991882535886196 0.473806705944657 0.586147585724059 0.690122376976901 0.33128470655897 0.610547196086674 0.928218590727464 0 0.458171830174464 0.636669786818028 0.641686510989148 0.527391311071948 0.881987060630574 0.547884863959568 0.646132006358187
"Sodium chromate" 0.493747869833252 0.943084004758057 0.432586963401588 0.572884535358927 0.947300339255575 0.70866759680041 0.632218159419711 0.705208076997048 0.334369448997244 0.699966977040233 0.526302847466457 0.226053318419948 0.624271436739484 0.714935905116884 0.671815617957491 0.730560537877124 0.572251608268551 0.0333012969808655 0.511074283832664 0.809332230906541 0.0141933617286088 0.500928379453964 0.495464161418152 0.171930046587621 0.730371457428053 0.869674232862608 0.425858383878375 0.877793397910062 0.828128167238681 0.15702272615672 0.868975594072834 0.945185956009863 0.105842183146056 1.21289717169215 0.844988617452313 0.261245466521558 0.724652321573098 0.774582401761974 0.215096920379696 0.639233638115098 0.990481002673622 0.167350917056429 0.927277169835882 0.843587664920889 0.338420920898353 1.13220630167807 0.684292712041668 0.166373338122124 0.785487923362162 0.908281635800235 0.0471372460643338 0.972562157865264 1.00597489433212 0.17750595228625 1.16633129874021 1.15676672968752 0.184495184907287 1.16229055752933 1.00683519492064 0.256350429539182 1.06961028612292 0.881606168267079 0.182921863884365 1.07430323187639 0.733632990706441 0.333153375081819 1.2814325859299 0.967700658552962 0.318423593228687 1.02661085935553 1.25420655783748 0.265865841650392 0.631704750681821 1.13801054485255 0.191544818768559 1.20008188085978 0.927633725933654 0.203299524606972 0.788309452256308 0.779549179561906 0.168965683038138 1.04118677582361 0.458171830174464 0 0.771234702959388 1.07997060363184 0.0696329405977935 0.977376404048784 1.00605237001465 0.209455655042608
"Potassium chromate" 0.303634545770072 1.3109997831245 1.17689751458392 0.204968756992488 1.25468273932051 1.4634318951361 0.305354537832892 1.07312385536349 0.033546329369195 0.332051198673795 0.897931161272486 0.141862459946491 0.55676078328842 1.02315839013789 1.43377857224552 0.142225629463274 0.94016738663499 0.334614481385573 0.319255907352903 1.17724800927298 0.35372241663783 0.289184709746335 0.695517847583446 0.53984582495406 0.362455679061614 1.23759001122905 1.16850471017805 0.351107525781135 1.19604394560512 0.524938504523158 0.153224463101817 0.940888825449087 0.850875781208614 0.453898049831669 1.00045240984997 1.02448609500625 0.126635371818939 1.01331356292415 0.940597728453888 0.172452241466653 0.977872784198105 0.609586974548129 0.175702195953125 0.700737353159265 1.07538239022374 0.366679341643 0.927191255061181 0.905775990861653 0.205232038112739 1.01630527936942 0.752336376944532 0.218524981347539 0.867097228578179 0.930774723891323 0.395099617059603 1.09723951736091 0.911973831944579 0.444824183895468 0.829324972818691 0.996820159920065 0.331882663646319 0.793791948164484 0.589616432809426 0.321397423838763 0.788285587392912 1.08007468442795 0.560185105064026 0.780254724520556 1.08247108841376 0.257060376676749 1.25342658032722 1.0096688610579 0.140921370409509 1.06286954384155 0.866394429425567 0.431569096469176 0.73132319196266 0.973992067636462 0.0696992822562539 0.813826665852041 0.802558199608946 0.294056511063864 0.636669786818028 0.771234702959388 0 1.07302969257378 0.805971059128943 0.245348296881235 0.851995044112039 0.966208434706893
"Arsenic trioxide" 1.10671085535553 0.20634749349867 1.42635428879835 1.72231603361565 0.452390512102709 1.61971696737653 1.26071424730752 0.44422342125968 1.48380094725397 1.84939847529696 0.596077253751007 1.37548481667667 1.45113682318299 0.460648327395633 1.56190860181503 1.18216059255283 0.577179889988176 1.18273279523759 1.15779832237717 0.340099267350187 1.16362485998534 1.09204242980364 0.590075696145451 0.977501451669106 1.87980295568478 0.279757265394119 1.42408370518135 1.4151525345563 0.321303331018047 0.992408772100008 1.22175549792084 0.144511676441724 1.17688568511329 1.39557241170974 0.268573529560466 1.25744884441868 0.947060238641199 0.372471698614279 1.02178163810965 1.13063199916017 0.0998635858517642 1.0690884135024 1.05764582023982 0.372312072140125 1.07655785473836 1.18252359945946 0.425047815758067 1.22813106417042 0.878686678331042 0.195736929306752 1.03294050890489 1.24038980388478 0.229479031782642 1.07201887716063 1.26520061012414 0.0924955221282186 1.25077507588819 1.46328674024545 0.279952158002278 1.29629729749929 1.34850812746376 0.279646306012157 1.04607430568523 1.31542381932534 0.356377938252665 1.34535788664372 1.55498140837331 0.317410226169602 1.29289041627144 1.21539249180417 0.188209972641053 1.29936182603822 1.04980320996629 0.0997075181252981 0.954870352841037 1.24001294411132 0.357070041028475 1.15513730684303 1.1419539068446 0.311844511629258 1.24260650439569 1.30611516328338 0.641686510989148 1.07997060363184 1.07302969257378 0 1.14921652140109 1.28768020337431 0.249420314615838 1.23829122537633
"Arsenic pentoxide" 0.517559710191897 1.00971434814149 0.379276061562955 0.506254191975489 1.0076697794331 0.661418444562915 0.642348983947837 0.771838420380485 0.267739105613806 0.633336633656796 0.590994193149659 0.15942297503651 0.606588307240074 0.778772014773226 0.628594862903424 0.754191377964093 0.638881951651989 0.0333290464025722 0.528517240423941 0.875962574289978 0.0524369816548289 0.526870341290246 0.565097003023952 0.238560389971059 0.663741114044615 0.936304576246046 0.371837955818856 0.885675807472745 0.894758510622118 0.223653069540157 0.894564418186715 1.01471271696768 0.0455912837738171 1.24011354497224 0.912697244455901 0.21855162150666 0.768335324506446 0.840496194445342 0.242668366030745 0.664773463804681 1.05997242756085 0.1966078822409 0.967142834134345 0.912017024808889 0.349489383374374 1.17025554627731 0.751287908373971 0.105660855958118 0.834383269096947 0.976575607304242 0.116744356784536 1.00082231521771 1.0752827012311 0.191860007110976 1.20038821247489 1.2262706249362 0.120073751118577 1.18205449405237 1.07572624140904 0.198878678907272 1.09373331623289 0.950956988783796 0.218492816420461 1.10114278915544 0.803259317872413 0.279840711509197 1.30043530003904 1.0362528090263 0.276513502613838 1.05879040577303 1.3228883788388 0.210046205031541 0.665268502850274 1.20760173065177 0.241139232929268 1.236969441428 0.995770919988073 0.187392367689856 0.817750783331382 0.849172167652401 0.108444460930412 1.06728464598955 0.527391311071948 0.0696329405977935 0.805971059128943 1.14921652140109 0 1.00211921343284 1.07521520972239 0.160593888579551
"Nickel sulfate" 0.484715135404971 1.60267848416186 1.35740007255656 0.0867099440448771 1.49595604055116 1.64421141119365 0.392561950115239 1.36480255640085 0.32522503040656 0.0403724976364294 1.14319003849504 0.433541160983856 0.605909660748506 1.26713276185175 1.62042483826155 0.247981425557675 1.23184608767236 0.626293182422938 0.477024990361037 1.46892671031034 0.645401117675195 0.476523786185751 0.940798600852744 0.831524525991425 0.0707769780242491 1.52926871226641 1.34847469951488 0.256637509032029 1.48772264664248 0.816617205560524 0.108726534345736 1.16214651094679 1.04517071795719 0.240586249198735 1.23647865372881 1.21882402217528 0.36311729889242 1.25455757755763 1.16201980815876 0.33816427338716 1.1961210581857 0.810650081060554 0.241617432485359 0.917619735492758 1.29689188294367 0.28012115853226 1.17019658738569 1.09509411453682 0.410514460900469 1.24756099900051 0.965078589171431 0.0540649454553935 1.07110486264052 1.14581595846651 0.251085838230461 1.30220539024509 1.09759459820949 0.199790654663498 1.02859210801633 1.18192693234943 0.0924939340485192 1.01191202900039 0.794724783227638 0.103632403891962 1.02379582041159 1.26462219625752 0.316898162695404 0.981657132400916 1.2761072804266 0.130176025452987 1.46193041927801 1.19546080178287 0.359356891076619 1.26674491076055 1.0924858418608 0.313208356726174 0.935455864623144 1.18024841883745 0.197921208464836 1.04615453896352 0.979537218240507 0.0679611301353363 0.881987060630574 0.977376404048784 0.245348296881235 1.28768020337431 1.00211921343284 0 1.05419457048808 1.15883241629387
"Nickel chloride" 0.930419531617888 0.112996563239753 1.39728782693896 1.40297197687723 0.635369499295466 1.6228703873774 1.06970404363698 0.124879364521257 1.16445689051555 1.53005441855854 0.609681096030702 1.05614075993825 1.28070204240954 0.545003236775664 1.56909032185146 0.971509161772131 0.257835833249753 0.86338873849917 0.980628094211188 0.020755210611764 0.844280803246913 0.913980805469563 0.517379230782161 0.658157394930684 1.56045889894636 0.0395867913443035 1.39342643547045 1.20066671396916 0.00195927427962401 0.673064715361585 0.995889318540006 0.183209727756108 1.1099089487281 1.15017208597798 0.371644253033291 1.22024844527786 0.728849262324228 0.466337752154795 0.998522266978146 0.93083440591874 0.186235033390681 0.958044463998361 0.819144226626 0.175995982213384 1.08098299194431 0.935110643516381 0.46645432051938 1.16696407831243 0.650832500796298 0.323475502018933 0.959571091600661 1.00507974916662 0.0203755132111302 1.03921820960115 1.01829387838472 0.248073261255652 1.18774626030906 1.22348934836318 0.0310509540811648 1.24632338262162 1.11017844294642 0.126957502724566 0.932383151175225 1.07529456815841 0.295923452732224 1.30717452282521 1.31166167254881 0.0725383099347186 1.26398369525831 0.974708601450392 0.408774432132492 1.25194827215699 0.848197668927813 0.212553733825303 0.920189714541574 0.991541919020861 0.120711169982155 1.12130249508682 0.921659053309839 0.257264780753557 1.15543753178262 1.06806491497812 0.547884863959568 1.00605237001465 0.851995044112039 0.249420314615838 1.07521520972239 1.05419457048808 0 1.19002283816788
"Zinc sulfat" 0.675190273333795 0.965812415747216 0.223221111534322 0.550156124369768 1.0405704582066 0.501415069109788 0.790984170222802 0.727936487986207 0.311641038008085 0.677238566051074 0.653368557619661 0.203324907430788 0.724254105489922 0.831767431549084 0.46800512160818 0.910884288609107 0.59498001925771 0.0105728859917064 0.683002327135829 0.8320606418957 0.00853504926055034 0.685264066503826 0.672861623440349 0.19465845757678 0.707643046438894 0.892402643851767 0.216682868936343 1.03076014397458 0.85085657822784 0.179751137145879 1.05186133135624 1.11085020262402 0.115356764597237 1.39771077944265 0.98728366985313 0.0605510394876855 0.92849548289457 0.903737812047307 0.233938652711655 0.822565363656652 1.15476066071629 0.357157960270689 1.12773400205039 1.03448261353294 0.278316200232428 1.33078633575994 0.823082343710714 0.0660448512416844 0.992905956099288 1.05553867684351 0.247140539226522 1.15909855596067 1.18805051061587 0.174631345896574 1.36032185758935 1.32037391991585 0.0740256754116188 1.3355870774306 1.19356383305318 0.0580819696517758 1.24999014746903 1.06370305865024 0.378986027110193 1.25871033489081 0.906040072784512 0.124099721527912 1.45325619016019 1.15723223715249 0.11727591875347 1.21832479653996 1.40321891839649 0.0619502856864146 0.825409385280767 1.30496580395566 0.28465009582254 1.39738025583175 1.11986549138843 0.102886732309568 0.976679195002306 0.951142017312776 0.196089982181369 1.22455501510661 0.646132006358187 0.209455655042608 0.966208434706893 1.23829122537633 0.160593888579551 1.15883241629387 1.19002283816788 0
